,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,Fraud,acid_balance_ratio,sulfur_preservation_index,ph_volatile_interaction,low_sulfur_indicator,acidity_sugar_balance
155,7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,Legit,False,0,0.06056338028169014,2.4748737341529163,1.4706,1,4.022861012195459
156,7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,Legit,False,0,0.06056338028169014,2.5533076283443092,1.4706,1,4.022861012195459
157,7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,Legit,False,0,0.06056338028169014,2.4748737341529163,1.4706,1,4.022861012195459
158,7.1,0.68,0.0,2.2,0.073,12.0,22.0,0.9969,3.48,0.5,9.3,Legit,False,0,0.09577464788732395,2.5584085962673253,2.3664,1,6.68872852463538
159,6.8,0.6,0.18,1.9,0.079,18.0,86.0,0.9968,3.59,0.57,9.3,Legit,False,0,0.08823529411764706,1.9409899176618914,2.154,1,6.950244552716129
160,7.6,0.95,0.03,2.0,0.09,7.0,20.0,0.9959,3.2,0.56,9.6,Legit,False,0,0.125,1.5652475842498528,3.04,1,7.782545387659458
161,7.6,0.68,0.02,1.3,0.072,9.0,20.0,0.9965,3.17,1.08,9.2,Fraud,False,1,0.08947368421052633,2.0124611797498106,2.1556,1,9.941060521491172
162,7.8,0.53,0.04,1.7,0.076,17.0,31.0,0.9964,3.33,0.56,10.0,Legit,False,0,0.06794871794871796,3.0532901344551737,1.7649000000000001,1,8.386594644330685
163,7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,3.37,0.49,9.4,Legit,False,0,0.08108108108108107,3.272727272727273,2.022,0,3.7802618559254664
164,7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,Legit,False,0,0.08082191780821918,3.1818181818181817,1.9883,0,3.7497609094875166
165,7.8,0.63,0.48,1.7,0.1,14.0,96.0,0.9961,3.19,0.62,9.5,Legit,False,0,0.08076923076923077,1.4288690166235207,2.0097,1,8.48727405182565
166,6.8,0.64,0.1,2.1,0.085,18.0,101.0,0.9956,3.34,0.52,10.2,Legit,False,0,0.09411764705882353,1.7910669423779806,2.1376,1,6.575911362048506
167,7.3,0.55,0.03,1.6,0.072,17.0,42.0,0.9956,3.37,0.48,9.0,Fraud,False,1,0.07534246575342467,2.6231569493555624,1.8535000000000001,1,8.215495524257793
168,6.8,0.63,0.07,2.1,0.089,11.0,44.0,0.9953,3.47,0.55,10.4,Legit,False,0,0.09264705882352942,1.6583123951777,2.1861,1,6.567072771508119
169,7.5,0.705,0.24,1.8,0.36,15.0,63.0,0.9964,3.0,1.59,9.5,Legit,False,0,0.094,1.889822365046136,2.1149999999999998,1,7.968963932773577
170,7.9,0.885,0.03,1.8,0.0579999999999999,4.0,8.0,0.9972,3.36,0.33,9.1,Fraud,False,1,0.1120253164556962,1.414213562373095,2.9736,1,8.532278872567444
171,8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,Legit,False,0,0.0525,1.4142135623730951,1.3818,1,7.66421428819797
172,8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,Legit,False,0,0.0525,1.4142135623730951,1.3818,1,7.66421428819797
173,7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,3.42,0.57,11.5,Legit,False,0,0.08378378378378377,3.7032803990902057,2.1204,1,7.5325623395653185
174,7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,Legit,False,0,0.052054794520547946,1.1832159566199232,1.2654,1,6.99063726049411
175,6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,Legit,False,0,0.07246376811594203,2.7142857142857144,1.675,1,8.076039342735957
176,7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,Legit,False,0,0.052054794520547946,1.1832159566199232,1.2654,1,6.99063726049411
177,7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,3.58,0.61,10.5,Legit,False,0,0.06933333333333333,1.2977713690461004,1.8616000000000001,1,6.717354109485181
178,7.0,0.805,0.0,2.5,0.068,7.0,20.0,0.9969,3.48,0.56,9.6,Legit,False,0,0.115,1.5652475842498528,2.8014,1,6.230228859154578
179,8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,Legit,False,0,0.0693181818181818,1.543033499620919,1.9459,1,7.68931926303426
180,8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,Legit,False,0,0.0693181818181818,1.543033499620919,1.9459,1,7.68931926303426
181,8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,3.12,1.02,9.3,Legit,False,0,0.06853932584269662,2.1929639552648625,1.9032,1,8.656375045221223
182,7.2,0.73,0.02,2.5,0.076,16.0,42.0,0.9972,3.44,0.52,9.3,Legit,False,0,0.10138888888888889,2.4688535993934706,2.5112,1,6.330008309173069
183,6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,3.54,0.58,9.3,Legit,False,0,0.08970588235294118,1.3643820804812932,2.1593999999999998,1,7.196833972194053
184,6.7,0.62,0.21,1.9,0.079,8.0,62.0,0.997,3.52,0.58,9.3,Legit,False,0,0.09253731343283582,1.016001016001524,2.1824,1,6.875106773767847
185,8.9,0.31,0.57,2.0,0.111,26.0,85.0,0.9971,3.26,0.53,9.7,Legit,False,0,0.0348314606741573,2.8200959516425304,1.0106,1,8.383303277233173
186,7.4,0.39,0.48,2.0,0.0819999999999999,14.0,67.0,0.9972,3.34,0.55,9.2,Legit,False,0,0.0527027027027027,1.710372220988273,1.3026,1,7.090763575423063
187,7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,Legit,False,0,0.09155844155844155,1.7650452162436565,2.38995,1,6.561619110757519
188,7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,3.2,0.55,9.5,Legit,False,0,0.06329113924050632,1.2543630150106362,1.6,1,7.646009503665434
189,7.9,0.49,0.32,1.9,0.0819999999999999,17.0,144.0,0.9968,3.2,0.55,9.5,Legit,False,0,0.0620253164556962,1.4166666666666667,1.568,1,7.880074567201126
190,8.2,0.5,0.35,2.9,0.077,21.0,127.0,0.9976,3.23,0.62,9.4,Legit,False,0,0.06097560975609757,1.863448669773839,1.615,1,6.392468687249439
191,6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,3.57,0.62,9.8,Legit,False,0,0.057812499999999996,3.0,1.3209,1,6.358534543498405
192,6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,Legit,False,0,0.09264705882352942,1.4253932901995967,2.0664,1,4.736659825485773
193,7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,Legit,False,0,0.07236842105263158,1.3228756555322951,1.804,1,7.006830009740148
194,7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,Legit,False,0,0.07236842105263158,1.3228756555322951,1.804,1,7.006830009740148
195,7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,Legit,False,0,0.07564102564102564,2.1908902300206643,1.9175,1,7.636907111399165
196,7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,3.46,0.59,10.2,Legit,False,0,0.07945205479452054,2.0225995873897262,2.0067999999999997,1,6.43908988232837
197,11.5,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,3.11,0.97,10.1,Legit,False,0,0.02608695652173913,2.309401076758503,0.9329999999999999,1,10.740822874196681
198,5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,Legit,False,0,0.15462962962962962,1.3480372031495529,2.9809499999999995,1,7.907846782125804
199,6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,Fraud,False,1,0.15797101449275364,2.155263624321299,3.8259,1,7.062033841769835
200,9.6,0.32,0.47,1.4,0.0559999999999999,9.0,24.0,0.99695,3.22,0.82,10.3,Legit,False,0,0.03333333333333333,1.8371173070873836,1.0304,1,11.331072803334079
201,8.8,0.37,0.48,2.1,0.0969999999999999,39.0,145.0,0.9975,3.04,1.03,9.3,Legit,False,0,0.04204545454545454,3.2387737142958586,1.1248,0,8.104987525535593
202,6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,Legit,False,0,0.07352941176470588,2.2857142857142856,1.68,1,7.966903675942227
203,7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,3.34,0.55,9.2,Legit,False,0,0.06,2.562050460881394,1.4027999999999998,1,7.765474750317558
204,7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,Legit,False,0,0.06142857142857143,2.301585822275002,1.4362,1,7.775940349711516
205,12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,Legit,False,0,0.023437499999999997,1.7008401285415224,0.96,1,10.226913783572101
206,12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,Legit,False,0,0.023437499999999997,1.7008401285415224,0.96,1,10.226913783572101
207,7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,0.53,9.3,Legit,False,0,0.07307692307692307,2.37346441585572,1.8753,1,8.129217320818382
208,7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,Legit,False,0,0.05641025641025641,1.8467610337532776,1.4168,1,6.298091644756879
209,11.0,0.3,0.58,2.1,0.054,7.0,19.0,0.998,3.31,0.88,10.5,Legit,False,0,0.02727272727272727,1.6059101370939322,0.993,1,9.98760731063819
210,9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.86,12.4,Legit,False,0,0.054639175257731966,1.1470786693528088,1.7489999999999999,1,9.311747288392544
211,8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,Legit,False,0,0.090625,1.270001270001905,2.42875,1,6.535575302090235
212,11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,Legit,False,0,0.03793103448275862,1.2909944487358056,1.4124,1,10.641663010626884
213,8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,Legit,False,0,0.06951219512195123,3.472972568497837,1.8809999999999998,1,7.539864930726515
214,7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,Legit,False,0,0.09423076923076923,1.5617376188860608,2.3814,1,6.974318800212265
215,7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,Legit,False,0,0.06999999999999999,2.3636363636363638,1.6365999999999998,1,3.969116881213472
216,8.7,0.625,0.16,2.0,0.1009999999999999,13.0,49.0,0.9962,3.14,0.57,11.0,Legit,False,0,0.07183908045977012,1.8571428571428572,1.9625000000000001,1,8.487980788295257
217,8.1,0.725,0.22,2.2,0.072,11.0,41.0,0.9967,3.36,0.55,9.1,Legit,False,0,0.08950617283950617,1.7179113807746667,2.436,1,7.587150286620466
218,7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,Legit,False,0,0.06533333333333333,1.507556722888818,1.6611,1,7.504385672459713
219,7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,3.3,0.6,9.5,Legit,False,0,0.06794871794871796,2.0,1.7489999999999999,1,6.806804406065397
220,7.8,0.34,0.37,2.0,0.0819999999999999,24.0,58.0,0.9964,3.34,0.59,9.4,Legit,False,0,0.043589743589743594,3.151354388633341,1.1356,1,7.4093473047424565
221,7.4,0.53,0.26,2.0,0.1009999999999999,16.0,72.0,0.9957,3.15,0.57,9.4,Legit,False,0,0.07162162162162163,1.885618083164127,1.6695,1,7.218197067150821
222,6.8,0.61,0.04,1.5,0.057,5.0,10.0,0.99525,3.42,0.6,9.5,Legit,False,0,0.08970588235294118,1.5811388300841895,2.0862,1,8.086952909415329
223,8.6,0.645,0.25,2.0,0.083,8.0,28.0,0.99815,3.28,0.6,10.0,Legit,False,0,0.07500000000000001,1.5118578920369088,2.1156,1,8.41516165016511
224,8.4,0.635,0.36,2.0,0.089,15.0,55.0,0.99745,3.31,0.57,10.4,Fraud,False,1,0.07559523809523809,2.0225995873897262,2.10185,1,8.224011412573475
225,7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,Legit,False,0,0.05584415584415584,3.6536565724225296,1.4491,1,6.346931989346656
226,8.9,0.59,0.5,2.0,0.337,27.0,81.0,0.9964,3.04,1.61,9.5,Legit,False,0,0.06629213483146067,3.0,1.7935999999999999,1,8.638170260688687
227,9.0,0.82,0.14,2.6,0.089,9.0,23.0,0.9984,3.39,0.63,9.8,Legit,False,0,0.0911111111111111,1.876629726513673,2.7798,1,7.666281935471606
228,7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,Legit,False,0,0.05584415584415584,3.6536565724225296,1.4491,1,6.346931989346656
229,6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,Legit,False,0,0.07536231884057971,1.643989873053573,1.7992000000000001,1,5.7926488758858765
230,5.2,0.48,0.04,1.6,0.054,19.0,106.0,0.9927,3.54,0.62,12.2,Legit,False,0,0.0923076923076923,1.845443138478802,1.6992,1,5.944460455768696
231,8.0,0.38,0.06,1.8,0.078,12.0,49.0,0.99625,3.37,0.52,9.9,Legit,False,0,0.0475,1.7142857142857142,1.2806,1,8.138929647366554
232,8.5,0.37,0.2,2.8,0.09,18.0,58.0,0.998,3.34,0.7,9.6,Legit,False,0,0.04352941176470588,2.363515791475006,1.2358,1,6.644189447511792
233,6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,Legit,False,0,0.07536231884057971,1.643989873053573,1.7992000000000001,1,5.7926488758858765
234,8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,Legit,False,0,0.12195121951219513,1.150792911137501,3.32,1,7.705692993424397
235,7.2,0.63,0.0,1.9,0.0969999999999999,14.0,38.0,0.99675,3.37,0.58,9.0,Legit,False,0,0.0875,2.271099895830676,2.1231,1,7.354110114563148
236,7.2,0.63,0.0,1.9,0.0969999999999999,14.0,38.0,0.99675,3.37,0.58,9.0,Legit,False,0,0.0875,2.271099895830676,2.1231,1,7.354110114563148
237,7.2,0.645,0.0,1.9,0.0969999999999999,15.0,39.0,0.99675,3.37,0.58,9.2,Legit,False,0,0.08958333333333333,2.401922307076307,2.1736500000000003,1,7.368198448115951
238,7.2,0.63,0.0,1.9,0.0969999999999999,14.0,38.0,0.99675,3.37,0.58,9.0,Legit,False,0,0.0875,2.271099895830676,2.1231,1,7.354110114563148
239,8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,Legit,False,0,0.12195121951219513,1.150792911137501,3.32,1,7.705692993424397
240,8.9,0.635,0.37,1.7,0.263,5.0,62.0,0.9971,3.0,1.09,9.3,Legit,False,0,0.07134831460674157,0.6350006350009525,1.905,1,9.599781504645028
241,12.0,0.38,0.56,2.1,0.093,6.0,24.0,0.99925,3.14,0.71,10.9,Legit,False,0,0.03166666666666667,1.2247448713915892,1.1932,1,10.94217508900007
242,7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,Legit,False,0,0.07532467532467532,2.6819135986192237,1.7864,1,8.041806381884852
243,15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,Legit,False,0,0.014,2.041241452319315,0.6446999999999999,1,13.076550239036523
244,15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,Legit,False,0,0.014,2.041241452319315,0.6446999999999999,1,13.076550239036523
245,7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,Legit,False,0,0.09041095890410959,1.2510864843424487,2.3826,1,7.245504243949625
246,7.1,0.68,0.07,1.9,0.075,16.0,51.0,0.99685,3.38,0.52,9.5,Legit,False,0,0.09577464788732395,2.2404481344448155,2.2984,1,7.307149002720471
247,8.2,0.6,0.17,2.3,0.072,11.0,73.0,0.9963,3.2,0.45,9.3,Legit,False,0,0.07317073170731708,1.2874526191574363,1.92,1,7.37066286327551
248,7.7,0.53,0.06,1.7,0.074,9.0,39.0,0.99615,3.35,0.48,9.8,Legit,False,0,0.06883116883116883,1.4411533842457842,1.7755,1,8.285915236835718
249,7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,Legit,False,0,0.09041095890410959,1.2510864843424487,2.3826,1,7.245504243949625
250,10.8,0.32,0.44,1.6,0.063,16.0,37.0,0.9985,3.22,0.78,10.0,Legit,False,0,0.029629629629629627,2.6303837968857167,1.0304,1,11.63774652608238
251,7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,Legit,False,0,0.08450704225352113,2.743977362280141,2.082,1,7.478491442090985
252,11.1,0.35,0.48,3.1,0.09,5.0,21.0,0.9986,3.17,0.53,10.5,Legit,False,0,0.03153153153153153,1.091089451179962,1.1095,1,8.114887106215901
253,7.7,0.775,0.42,1.9,0.092,8.0,86.0,0.9959,3.23,0.59,9.5,Legit,False,0,0.10064935064935066,0.8626621856275073,2.50325,1,7.959908457333675
254,7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,Legit,False,0,0.08450704225352113,2.743977362280141,2.082,1,7.478491442090985
255,8.0,0.57,0.23,3.2,0.073,17.0,119.0,0.99675,3.26,0.57,9.3,Legit,False,0,0.07125,1.5583874449479593,1.8581999999999996,1,5.97177368230086
256,9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,3.22,0.62,9.2,Legit,False,0,0.03617021276595745,1.386750490563073,1.0948000000000002,1,8.373806661947121
257,6.6,0.695,0.0,2.1,0.075,12.0,56.0,0.9968,3.49,0.67,9.2,Legit,False,0,0.1053030303030303,1.6035674514745464,2.42555,1,6.447751799212884
258,7.7,0.41,0.76,1.8,0.611,8.0,45.0,0.9968,3.06,1.26,9.4,Legit,False,0,0.053246753246753244,1.1925695879998879,1.2546,1,7.87669683056596
259,10.0,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,3.36,0.8,10.5,Legit,False,0,0.031,2.4370871833797696,1.0415999999999999,1,8.048815351803691
260,7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,3.29,0.65,9.3,Legit,False,0,0.04177215189873418,2.6832815729997477,1.0857,1,8.285915236835718
261,7.0,0.975,0.04,2.0,0.087,12.0,67.0,0.99565,3.35,0.6,9.4,Fraud,False,1,0.1392857142857143,1.4660333322756627,3.26625,1,7.259157832349027
262,8.0,0.52,0.03,1.7,0.07,10.0,35.0,0.99575,3.34,0.57,10.0,Legit,False,0,0.065,1.6903085094570331,1.7368,1,8.57788551857112
263,7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,3.28,0.67,9.3,Legit,False,0,0.04683544303797468,3.2857142857142856,1.2136,1,8.032094055336682
264,12.5,0.56,0.49,2.4,0.064,5.0,27.0,0.9999,3.08,0.87,10.9,Legit,False,0,0.044800000000000006,0.9622504486493763,1.7248,1,10.671892622234585
265,11.8,0.26,0.52,1.8,0.071,6.0,10.0,0.9968,3.2,0.72,10.2,Legit,False,0,0.022033898305084745,1.8973665961010275,0.8320000000000001,1,11.713065817093156
266,8.1,0.87,0.0,3.3,0.096,26.0,61.0,1.00025,3.6,0.72,9.8,Fraud,False,1,0.10740740740740741,3.3289588782552957,3.132,1,6.149669282439491
267,7.9,0.35,0.46,3.6,0.078,15.0,37.0,0.9973,3.35,0.86,12.8,Legit,False,0,0.044303797468354424,2.4659848095803594,1.1724999999999999,1,5.406091492892788
268,6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,Legit,False,0,0.0782608695652174,1.3471506281091268,1.9926000000000001,1,5.366825552106945
269,11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,Legit,False,0,0.015652173913043476,0.8340576562282991,0.5903999999999999,1,7.257192035656266
270,7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,Legit,False,0,0.0689873417721519,3.4569957581881914,1.8312000000000002,1,5.247173522355922
271,11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,Legit,False,0,0.015652173913043476,0.8340576562282991,0.5903999999999999,1,7.257192035656266
272,10.9,0.37,0.58,4.0,0.071,17.0,65.0,0.99935,3.22,0.78,10.1,Legit,False,0,0.03394495412844037,2.108590488016544,1.1914,1,7.002444712486826
273,8.4,0.715,0.2,2.4,0.076,10.0,38.0,0.99735,3.31,0.64,9.4,Legit,False,0,0.08511904761904761,1.6222142113076254,2.36665,1,7.448261964139988
274,7.5,0.65,0.18,7.0,0.088,27.0,94.0,0.99915,3.38,0.77,9.4,Legit,False,0,0.08666666666666667,2.784837364898742,2.197,1,3.9193215277483513
275,7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,Legit,False,0,0.0689873417721519,3.4569957581881914,1.8312000000000002,1,5.247173522355922
276,6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,Legit,False,0,0.0782608695652174,1.3471506281091268,1.9926000000000001,1,5.366825552106945
277,11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,Legit,False,0,0.015652173913043476,0.8340576562282991,0.5903999999999999,1,7.257192035656266
278,10.3,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,3.23,0.82,12.6,Legit,False,0,0.031067961165048542,1.386750490563073,1.0336,1,5.306073505048797
279,8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,Legit,False,0,0.0449438202247191,1.4586499149789456,1.352,1,4.928275967327809
280,11.4,0.26,0.44,3.6,0.071,6.0,19.0,0.9986,3.12,0.82,9.3,Legit,False,0,0.02280701754385965,1.3764944032233704,0.8112,1,7.64060930995514
281,7.7,0.27,0.68,3.5,0.358,5.0,10.0,0.9972,3.25,1.08,9.9,Legit,False,0,0.03506493506493507,1.5811388300841895,0.8775000000000001,1,5.298929441451814
282,7.6,0.52,0.12,3.0,0.067,12.0,53.0,0.9971,3.36,0.57,9.1,Legit,False,0,0.06842105263157895,1.6483267673842683,1.7472,1,5.857341866009191
283,8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,Legit,False,0,0.0449438202247191,1.4586499149789456,1.352,1,4.928275967327809
284,9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,Legit,False,0,0.05959595959595959,3.7977013062203304,1.9528999999999999,0,7.080161885476137
285,9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,Legit,False,0,0.05959595959595959,3.7977013062203304,1.9528999999999999,0,7.080161885476137
286,12.0,0.45,0.55,2.0,0.073,25.0,49.0,0.9997,3.1,0.76,10.3,Legit,False,0,0.0375,3.5714285714285716,1.395,1,11.332478371504124
287,7.5,0.4,0.12,3.0,0.092,29.0,53.0,0.9967,3.37,0.7,10.3,Legit,False,0,0.05333333333333334,3.983456354511982,1.348,1,5.698645411511406
288,8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,Legit,False,0,0.05977011494252874,2.857142857142857,1.7368,1,7.3597322333638955
289,11.6,0.42,0.53,3.3,0.105,33.0,98.0,1.001,3.2,0.95,9.2,Legit,False,0,0.03620689655172414,3.3335033970222954,1.344,0,8.240693954840879
290,8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,Legit,False,0,0.05977011494252874,2.857142857142857,1.7368,1,7.3597322333638955
291,11.0,0.2,0.48,2.0,0.3429999999999999,6.0,18.0,0.9979,3.3,0.71,10.5,Legit,False,0,0.018181818181818184,1.4142135623730951,0.66,1,10.194679338220578
292,10.4,0.55,0.23,2.7,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,Legit,False,0,0.052884615384615384,2.598076211353316,1.7710000000000004,1,8.369430037632018
293,6.9,0.36,0.25,2.4,0.098,5.0,16.0,0.9964,3.41,0.6,10.1,Legit,False,0,0.05217391304347826,1.25,1.2276,1,5.932460982957357
294,13.3,0.34,0.52,3.2,0.094,17.0,53.0,1.0014,3.05,0.81,9.5,Legit,False,0,0.02556390977443609,2.3351295871277133,1.037,1,9.504666630873247
295,10.8,0.5,0.46,2.5,0.073,5.0,27.0,1.0001,3.05,0.64,9.5,Legit,False,0,0.046296296296296294,0.9622504486493763,1.525,1,9.020062281671587
296,10.6,0.83,0.37,2.6,0.086,26.0,70.0,0.9981,3.16,0.52,9.9,Legit,False,0,0.07830188679245283,3.1075943842694236,2.6228,1,8.92317744627703
297,7.1,0.63,0.06,2.0,0.083,8.0,29.0,0.99855,3.67,0.73,9.6,Legit,False,0,0.08873239436619719,1.4855627054164149,2.3121,1,7.036149221825452
298,7.2,0.65,0.02,2.3,0.094,5.0,31.0,0.9993,3.67,0.8,9.7,Legit,False,0,0.09027777777777778,0.8980265101338746,2.3855,1,6.574966304171904
299,6.9,0.67,0.06,2.1,0.08,8.0,33.0,0.99845,3.68,0.71,9.6,Legit,False,0,0.09710144927536232,1.3926212476455828,2.4656000000000002,1,6.690813039073548
300,7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,Legit,False,0,0.07066666666666667,3.015113445777636,1.7914,1,6.268863945197249
301,11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,Legit,False,0,0.016216216216216217,1.8073922282301278,0.5796,1,12.310503214332646
302,8.3,0.705,0.12,2.6,0.092,12.0,28.0,0.9994,3.51,0.72,10.0,Legit,False,0,0.08493975903614456,2.2677868380553634,2.47455,1,7.030027375653952
303,7.4,0.67,0.12,1.6,0.186,5.0,21.0,0.996,3.39,0.54,9.5,Legit,False,0,0.09054054054054055,1.091089451179962,2.2713,1,8.445738710924891
304,8.4,0.65,0.6,2.1,0.1119999999999999,12.0,90.0,0.9973,3.2,0.52,9.2,Legit,False,0,0.07738095238095238,1.2649110640673518,2.08,1,7.99892443905094
305,10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,Legit,False,0,0.05145631067961165,1.2,1.6536000000000002,1,8.644891549602061
306,7.6,0.62,0.32,2.2,0.0819999999999999,7.0,54.0,0.9966,3.36,0.52,9.4,Legit,False,0,0.08157894736842106,0.9525793444156804,2.0831999999999997,1,7.067011371786995
307,10.3,0.41,0.42,2.4,0.213,6.0,14.0,0.9994,3.19,0.62,9.5,Legit,False,0,0.03980582524271844,1.6035674514745464,1.3078999999999998,1,8.751605664941225
308,10.3,0.43,0.44,2.4,0.214,5.0,12.0,0.9994,3.19,0.63,9.5,Legit,False,0,0.04174757281553398,1.4433756729740645,1.3717,1,8.76794853266287
309,7.4,0.29,0.38,1.7,0.062,9.0,30.0,0.9968,3.41,0.53,9.5,Legit,False,0,0.039189189189189184,1.6431676725154982,0.9889,1,7.742246436362901
310,10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,Legit,False,0,0.05145631067961165,1.2,1.6536000000000002,1,8.644891549602061
